id,x,y
215,262.0821024467599,897.4528649268439
216,16.262350960792425,670.4275216908662
217,543.2889943984819,586.4757172049464
218,166.2104495905433,25.27375293082068
219,895.4776905358077,748.9025262162261
220,149.2245979120227,224.09120093162693
221,589.8853980019919,313.3190063399921
222,175.583332194016,863.2389649683126
223,463.2858493874136,86.66865503747978
224,159.06987590910316,533.6462598127605
225,130.13617753204954,501.8759198439944
226,168.35086793513642,853.0038234220204
227,469.54238616775956,300.33625897279427
228,418.28421251974567,347.7613669161494
229,264.1213315395527,921.0802795418077
230,629.0106112019722,21.948126877779252
231,766.1792514581863,297.65315234859867
232,641.6501387128133,141.82342663583648
233,452.3206061733278,714.9905691450401
234,546.1033819030409,323.87766649223204
235,310.6204530829223,295.42793692459026
236,91.1086315517824,853.4351504499712
237,892.5355971891004,502.8344343575464
238,606.6746089927711,814.2667722588435
239,725.5141335805837,369.29349793785804
240,292.25926036421134,20.903942761004714
241,503.34299458038436,674.8769372726193
242,219.24853354683916,790.9654203306878
243,869.8966334443513,77.31844037321866
244,969.8665726223337,627.2220641752411
245,964.0032227971842,919.4496037823145
246,647.0814650771083,912.0114995037836
247,267.33608908150677,929.3352427129765
248,105.60520571249921,893.0651642889612
249,182.28733421409393,321.0615149746344
250,924.826631173123,553.8669920754603
251,554.9944622162648,565.6597875295723
252,900.0366737698052,83.70097873675431
253,18.457593330552857,813.2108692987979
254,428.230331253489,284.1830298385447
255,26.22280596711746,352.9385726512376
256,520.3802674280134,905.2283569130493
257,312.16547699868124,780.9063926590246
258,2.7004142107613927,530.327624526673
259,547.5117089975589,102.2753040063351
260,432.08213654209794,274.1585791891038
261,302.8228583854933,82.67879454332261
262,358.4662098418617,690.3311317555105
263,723.8310012276548,793.7970467056406
264,828.5765687012919,16.806776273803447
265,655.2142817747784,418.6664578397686
266,157.7893386828295,277.8468125243837
267,168.50290921044098,984.1388631242867
268,587.7658888232098,735.2911409268205
269,877.2423775611302,577.928542696531
270,367.72944431883525,384.0602141230113
271,103.1255744010281,895.3541785879971
272,948.5414697985271,11.705410360220657
273,553.77922052921,787.1124732046981
274,853.8650021455313,644.5544054992879
275,194.49451912762206,983.6891093173027
276,783.9779225772528,837.8974016912541
277,849.6673914864773,624.5149679536852
278,602.0796992700853,212.81396395140985
279,784.3546191824704,767.3853122074263
280,436.6319488901351,308.0667965622489
281,238.41708199904443,729.3122601848667
282,781.1639669577904,865.2057238226535
283,264.0385573972276,789.5749337227526
284,822.6990960640695,578.5994039081437
285,388.2749057445648,243.24113868156837
286,438.3227987886337,31.8918876800971
287,341.6325507640292,886.3204537078329
288,436.3800374331098,148.9371847948363
289,616.9283559880303,290.76281411643123
290,670.0596050043138,6.33053642363457
291,12.17275719750499,94.28527129958009
292,612.495969249632,521.5876878214499
293,24.901704449720285,733.2121960955907
294,703.6073611572772,145.99177278309517
295,487.9220084917213,396.24925878103545
296,523.1669054723817,896.1295092943841
297,824.8336296388072,655.3045706295228
298,666.4888575285948,69.50865198188494
299,309.92234964660884,168.22805367884942
300,117.93379640401702,341.9593798336884
301,11.239362329297787,491.60781384937434
302,360.5370612589809,751.5903992835861
303,142.38391489195578,678.8243693072002
304,209.31581059951588,559.8658788249082
305,553.7982403043503,204.39295215270127
306,836.3616089089393,350.706811490707
307,731.6756016862553,744.9291269625274
308,277.6760532628316,340.90595568842076
309,729.4865230068029,776.7189026141738
310,437.9692763586465,450.5694258545645
311,167.10666399001695,944.4233127245053
312,99.86646976473024,975.5637489964178
313,557.8772070312252,773.1139254311704
314,396.5570932270839,632.5209733040904
315,387.7117080914678,15.11746434878214
316,414.1060991066723,214.99027327119546
317,370.48496823019093,564.1423809823995
318,599.2049146541623,970.1579026289468
319,353.86228238065263,753.17822584986
320,311.4380207183748,548.6025933389969
321,538.6729586679543,623.6488022621008
322,62.951868675135024,680.7956532474144
323,656.4282867480873,867.3971253485486
324,492.6848122973356,676.7892909526179
325,319.25938210214866,98.1534265688131
326,264.9619803093296,946.1117119114706
327,361.0790983043687,77.78048472912525
328,372.85512219619324,572.4424379530486
329,288.548107193626,73.17547145954006
330,644.7146935159299,545.031342928897
331,801.3599152791163,52.99334165176739
332,759.3740292733651,344.7947817079553
333,859.7085371584718,135.18857130466355
334,721.9017872412369,981.3504918729246
335,546.1402162411805,534.1591424984083
336,613.8303023765211,744.2018424888512
337,379.8164640467191,356.9752327666884
338,120.6703200360072,290.5917644888596
339,481.4705958099279,445.60908749851677
340,51.44696131798021,24.54758648885602
341,562.9316225163311,90.68608041600324
342,655.2372450520609,817.5233037725174
343,167.33142249985,106.01415392683222
344,683.4612858786303,733.2234965201791
345,662.8121378061215,451.57398118304025
346,108.4129908449718,873.2996264946325
347,41.04945254057424,272.0256525404875
348,415.84251516129746,972.4109222368561
349,744.5162175506421,247.5822331719183
350,153.07036883134472,417.2643405678668
351,981.4039157051247,626.6476300025984
352,477.3469721981647,615.4275425601918
353,236.7997488316642,559.6083527698083
354,902.1525524278134,895.2475073684978
355,798.5231614578518,404.9891947484834
356,88.4516176689495,139.4457209717621
357,594.5818257266408,223.5973618180551
358,743.2132244570881,859.5902807720397
359,760.3644111053519,665.9625489961254
360,240.78326833819386,906.2716970505435
361,289.7443253758404,163.80686948814315
362,241.1848092564305,322.86562341836236
363,301.3835162752756,926.3145159161252
364,206.91457430395565,475.57050062065423
365,113.92980901667138,131.97436439470977
366,16.48902424809384,527.9590407547438
367,284.91707545575986,978.8545928666949
368,908.6522951717884,924.2541328731394
369,901.8025294108564,291.45681675741895
370,301.6394077608514,437.7465065806585
371,763.9674730457012,817.5860622081256
372,493.21509431271073,744.5865888055915
373,10.098670945478116,126.30062097590367
374,182.47747797427616,975.561876693984
375,645.3494056980253,34.61787166638419
376,122.97828724357163,535.078716065024
377,847.2764512687315,835.4361838594458
378,292.41365693408915,598.9064285311223
379,404.9175855685957,260.709093120722
380,552.5298919880032,43.35467581655228
381,878.3625177665489,14.540387448316427
382,115.60926366429226,451.29483106499555
383,96.56132958873886,396.3532368585202
384,68.4766870397584,196.93256480715826
385,585.8739420804604,962.225985381128
386,591.7542663420187,345.59032407307154
387,443.4697532120127,196.07966981799152
388,732.3368927328645,591.4732270469865
389,327.9751806636062,59.057464424266406
390,870.5405031671595,69.5612131118818
391,940.3953498653347,818.4590686624259
392,15.214824348211087,731.6463362072725
393,128.95380252432352,388.4704713349202
394,353.7698428704299,547.0919591733121
395,778.5746774936127,496.65354961511633
396,899.5482591037036,522.7889244303881
397,591.7541302645562,416.8505074377687
398,959.507798935665,805.6282644850386
399,830.8812368578148,982.245697815108
400,630.7683434809629,493.37966610183656
401,497.95084361116517,548.0982690514232
402,74.78675495567843,418.1307038354799
403,965.9911041178077,238.47768947816027
404,617.6850506330369,636.0743114385643
405,321.0732792457843,901.2851764176152
406,533.5098841550226,332.5008459429767
407,229.8379387187167,394.29839696594115
408,103.54455845054555,462.5422076500916
409,708.4094866213516,665.8884155946
410,425.2435791695141,85.46938300051188
411,487.2592359181419,653.4308481965837
412,266.49748965382,851.5074761897052
413,261.1999931612927,795.4540222279416
414,647.9305216522263,481.2624201346789
415,793.8771334955396,377.2157732226561
416,958.1441535907389,717.3621912123134
417,393.1405518800822,622.2196457429199
418,985.7106445114003,61.272114165102145
419,923.8027006851547,838.0620874912433
420,416.6197712156582,316.56016698733356
421,694.5583881900629,407.34239869928615
422,529.3784077120578,387.6804320517112
423,189.80442507234318,259.78888810716484
424,88.20680695574623,184.69736042096042
425,371.94766010818824,366.4226620758404
426,920.8630860203632,945.3884206925507
427,251.565372926549,797.5510291116555
428,861.8828531921006,506.2254078604288
429,99.718375712606,242.0512765725229
430,684.482869733679,32.82824787757343
431,389.7937026713425,847.3228813593153
432,31.409934454858845,602.2043137954975
433,657.3032400436471,460.2672547820862
434,391.5087528005507,800.3817532260251
435,136.33532777683854,709.7578527425775
436,804.0459306273123,222.88895402690812
437,680.6515542698664,23.89351555597441
438,436.8966596678131,226.99657915119
439,544.9874227585555,761.3697388833273
440,973.9410291942822,196.44948806898043
441,305.3023542660618,866.1909195234434
442,812.6096340361308,547.1175032399298
443,579.6586745255113,338.88840298779496
444,257.8685093660755,833.4578103565935
445,857.6150816016458,11.870732317591393
446,88.21301183344265,758.2179454519381
447,891.424431867741,478.6510366449176
448,238.24230997637187,48.227745356740236
449,137.04628169370747,720.2596495338155
450,751.618370837824,726.1233510526165
451,501.80316783583567,453.61210883629144
452,961.8948565527713,855.771430167047
453,219.7969591808534,836.5440121175161
454,932.4377636432426,967.7116554884491
455,632.6081951391685,288.0776549870311
456,297.29146459310675,760.61886384039
457,575.2414480791086,756.7729023743565
458,161.38060235707874,291.5725435285054
459,174.96677705321395,118.1487990404112
460,750.2389369900636,910.2577899408545
461,458.1608351801509,784.6835815713368
462,560.4539815104583,341.7102109739256
463,620.1347681033426,633.6770267527555
464,393.4632109373033,99.27020753489191
465,278.80526978085663,59.598119804657124
466,68.1437715019405,898.2705927801222
467,612.9435359725636,494.82158763862947
468,155.84108112885198,863.3735116876481
469,587.7735480020383,434.37209755063634
470,182.99278082197335,771.7070431348026
471,972.6582794751691,417.1386224081144
472,568.6538298065955,787.7143158548611
473,101.77529780796691,543.1855631841677
474,397.05144633833055,400.6800450505732
475,303.7798433937327,125.78014517134383
476,843.1033279321998,166.74932234715158
477,612.5951996147878,888.3362457843546
478,378.41826025714533,771.5683508921577
479,416.39585144851776,390.8972092600036
480,330.3582117700935,318.80629362437475
481,963.7826181406531,36.31699439844094
482,752.5865792438511,986.6810572247917
483,298.14713006292635,303.9122058048929
484,154.20211356475178,252.22638658853336
485,487.05983150031807,139.47820556350365
486,272.3509832553268,171.99626191892904
487,49.35094466512802,298.51656315762034
488,384.7777010362151,261.50270473027706
489,581.1203657241897,268.18814930000565
490,306.2055552169994,739.4750751050309
491,754.1279615493486,121.5888906722431
492,661.6985291925271,62.20562112494121
493,226.66983663155972,309.505994064734
494,871.7951174296411,111.58734506708068
495,521.6353743760883,467.22219100965646
496,221.13084831015817,596.5925808081482
497,378.19855333052544,219.7350563659486
498,504.5346324126808,535.1157308130776
499,879.3513616996014,237.2274656457849
